Batch_ID,RR_Retailer_Name,RR_Receipt_Date,RR_Received_Quantity,RR_Stock_as_on,RR_Stock_as_on_Date,RR_City,RR_Transit
BF2025121624,R147,07-01-2026,193,120,31-01-2026,Hyderabad,2
BF2025121624,R142,07-01-2026,124,94,20-01-2026,Hyderabad,1
BF2025121624,R148,08-01-2026,610,462,22-01-2026,Hyderabad,1
BF2025121624,R84,16-01-2026,608,386,05-02-2026,Hyderabad,1
BF2025121624,R158,19-01-2026,694,575,08-02-2026,Hyderabad,2
BF2025121624,R174,11-01-2026,509,312,01-02-2026,Hyderabad,1
BF2025121636,R181,29-12-2025,491,360,13-01-2026,Pune,2
BF2025121636,R107,29-12-2025,578,399,13-01-2026,Pune,1
BF2025121636,R173,01-01-2026,1251,751,26-01-2026,Pune,1
BF2025121636,R4,31-12-2025,1294,989,12-01-2026,Pune,1
BF2025121636,R167,02-01-2026,1329,950,23-01-2026,Pune,2
BF2025121636,R169,03-01-2026,746,566,22-01-2026,Pune,2
BF2025121642,R193,06-01-2026,381,213,21-01-2026,Delhi,1
BF2025121642,R54,08-01-2026,50,29,23-01-2026,Delhi,2
BF2025121642,R144,08-01-2026,208,119,24-01-2026,Delhi,1
BF2025121642,R92,10-01-2026,335,268,21-01-2026,Delhi,2
BF2025121642,R77,15-01-2026,61,35,25-01-2026,Delhi,2
BF2025121642,R82,16-01-2026,431,319,31-01-2026,Delhi,1
BF2025121642,R17,12-01-2026,55,36,24-01-2026,Delhi,1
BF2025121642,R79,13-01-2026,363,194,02-02-2026,Delhi,1
BF2025121642,R134,22-01-2026,0,0,10-02-2026,Delhi,1
BF2025121642,R141,15-01-2026,288,208,29-01-2026,Delhi,1
BF2025121648,R70,11-01-2026,206,132,30-01-2026,Pune,2
BF2025121648,R18,13-01-2026,758,532,06-02-2026,Pune,2
BF2025121648,R47,13-01-2026,462,355,07-02-2026,Pune,2
BF2025121648,R93,13-01-2026,501,335,23-01-2026,Pune,1
BF2025121648,R168,18-01-2026,424,339,09-02-2026,Pune,1
BF2025121663,R93,21-12-2025,406,233,13-01-2026,Pune,2
BF2025121663,R136,22-12-2025,495,328,04-01-2026,Pune,1
BF2025121663,R36,22-12-2025,726,415,08-01-2026,Pune,1
BF2025121663,R43,26-12-2025,24,20,07-01-2026,Pune,1
BF2025121663,R10,25-12-2025,199,114,10-01-2026,Pune,2
BF2025121663,R71,31-12-2025,320,218,13-01-2026,Pune,2
BF2025121663,R49,02-01-2026,52,40,25-01-2026,Pune,2
BF2025121664,R25,07-01-2026,22,11,18-01-2026,Ahmedabad,1
BF2025121664,R129,09-01-2026,6,4,25-01-2026,Ahmedabad,1
BF2025121664,R147,11-01-2026,21,10,24-01-2026,Ahmedabad,1
BF2025121664,R8,14-01-2026,11,7,30-01-2026,Ahmedabad,2
BF2025121664,R45,11-01-2026,0,0,22-01-2026,Ahmedabad,1
BF2025121664,R34,13-01-2026,18,9,03-02-2026,Ahmedabad,2
BF2025121664,R75,20-01-2026,18,9,11-02-2026,Ahmedabad,2
BF2025121664,R187,14-01-2026,11,8,31-01-2026,Ahmedabad,1
BF2025121664,R200,15-01-2026,6,3,07-02-2026,Ahmedabad,1
BF2025121668,R193,02-01-2026,246,180,21-01-2026,Pune,1
BF2025121668,R57,05-01-2026,60,47,25-01-2026,Pune,2
BF2025121668,R198,06-01-2026,56,33,20-01-2026,Pune,1
BF2025121668,R128,09-01-2026,172,111,21-01-2026,Pune,2
BF2025121668,R146,10-01-2026,75,46,26-01-2026,Pune,1
BF2025121668,R167,07-01-2026,132,108,27-01-2026,Pune,1
BF2025121668,R87,14-01-2026,309,231,27-01-2026,Pune,1
BF2025121668,R161,10-01-2026,316,201,23-01-2026,Pune,2
BF2025121668,R117,10-01-2026,324,242,29-01-2026,Pune,1
BF2025121668,R22,11-01-2026,303,207,27-01-2026,Pune,1
BF2025121669,R78,07-01-2026,1654,1093,25-01-2026,Kolkata,2
BF2025121669,R60,08-01-2026,945,482,02-02-2026,Kolkata,1
BF2025121669,R146,11-01-2026,1867,1131,24-01-2026,Kolkata,2
BF2025121669,R81,13-01-2026,380,260,28-01-2026,Kolkata,2
BF2025121669,R158,11-01-2026,1120,563,27-01-2026,Kolkata,2
BF2025121669,R86,16-01-2026,128,69,10-02-2026,Kolkata,1
BF2025121669,R27,18-01-2026,76,44,05-02-2026,Kolkata,1
BF2025121669,R34,21-01-2026,925,602,08-02-2026,Kolkata,2
BF2025121674,R196,30-12-2025,1680,1327,24-01-2026,Bangalore,1
BF2025121674,R164,31-12-2025,345,291,21-01-2026,Bangalore,1
BF2025121674,R176,01-01-2026,169,85,25-01-2026,Bangalore,1
BF2025121674,R10,03-01-2026,436,337,14-01-2026,Bangalore,2
BF2025121674,R97,04-01-2026,169,115,27-01-2026,Bangalore,2
BF2025121681,R153,30-12-2025,295,222,18-01-2026,Hyderabad,1
BF2025121681,R145,02-01-2026,166,129,12-01-2026,Hyderabad,2
BF2025121681,R87,02-01-2026,456,324,13-01-2026,Hyderabad,2
BF2025121681,R32,06-01-2026,278,161,28-01-2026,Hyderabad,2
BF2025121681,R44,04-01-2026,357,237,20-01-2026,Hyderabad,2
BF2025121681,R183,09-01-2026,297,219,20-01-2026,Hyderabad,1
BF2025121681,R137,05-01-2026,621,337,24-01-2026,Hyderabad,1
BF2025121681,R177,07-01-2026,696,414,31-01-2026,Hyderabad,2
BF2025121681,R56,08-01-2026,238,187,30-01-2026,Hyderabad,2
BF2025121681,R198,18-01-2026,167,141,02-02-2026,Hyderabad,2
BF2025121687,R3,12-12-2025,130,93,04-01-2026,Pune,1
BF2025121687,R65,13-12-2025,43,21,25-12-2025,Pune,1
BF2025121687,R11,16-12-2025,263,190,27-12-2025,Pune,1
BF2025121687,R172,16-12-2025,512,428,02-01-2026,Pune,2
BF2025121687,R28,20-12-2025,863,586,04-01-2026,Pune,1
BF2025121687,R173,23-12-2025,595,389,08-01-2026,Pune,2
BF2025121687,R166,24-12-2025,808,531,09-01-2026,Pune,1
BF2025121688,R99,27-12-2025,19,10,11-01-2026,Hyderabad,2
BF2025121688,R52,27-12-2025,24,17,06-01-2026,Hyderabad,1
BF2025121688,R119,30-12-2025,63,35,23-01-2026,Hyderabad,1
BF2025121688,R62,29-12-2025,13,10,21-01-2026,Hyderabad,1
BF2025121688,R16,04-01-2026,9,4,20-01-2026,Hyderabad,2
BF2025121688,R37,01-01-2026,5,3,22-01-2026,Hyderabad,2
BF2025121696,R26,31-12-2025,230,194,11-01-2026,Delhi,2
BF2025121696,R191,01-01-2026,590,430,18-01-2026,Delhi,1
BF2025121696,R35,02-01-2026,1,0,21-01-2026,Delhi,2
BF2025121696,R105,03-01-2026,421,353,15-01-2026,Delhi,2
BF2025121696,R25,03-01-2026,101,63,25-01-2026,Delhi,1
BF2025121696,R31,05-01-2026,734,453,16-01-2026,Delhi,2
BF2025121696,R64,05-01-2026,287,158,25-01-2026,Delhi,1
BF2025121696,R53,14-01-2026,218,148,28-01-2026,Delhi,2
BF2025121696,R126,08-01-2026,251,168,01-02-2026,Delhi,2
BF2025121699,R17,18-12-2025,189,120,06-01-2026,Delhi,2
BF2025121699,R114,19-12-2025,241,144,11-01-2026,Delhi,2
BF2025121699,R62,21-12-2025,85,49,03-01-2026,Delhi,1
BF2025121699,R30,23-12-2025,173,131,10-01-2026,Delhi,1
BF2025121699,R15,22-12-2025,365,203,10-01-2026,Delhi,2
BF2025121699,R193,28-12-2025,515,280,08-01-2026,Delhi,2
BF2025121699,R135,30-12-2025,576,410,22-01-2026,Delhi,2
BF2025121699,R13,24-12-2025,558,467,07-01-2026,Delhi,1
BF2025121699,R151,25-12-2025,521,423,19-01-2026,Delhi,1
BF2025121700,R3,09-01-2026,31,25,25-01-2026,Kolkata,2
BF2025121700,R31,10-01-2026,63,36,25-01-2026,Kolkata,1
BF2025121700,R186,13-01-2026,214,123,29-01-2026,Kolkata,2
BF2025121700,R166,14-01-2026,174,123,27-01-2026,Kolkata,1
BF2025121700,R170,17-01-2026,227,191,05-02-2026,Kolkata,2
BF2025121700,R181,18-01-2026,227,122,31-01-2026,Kolkata,1
BF2025121704,R196,19-12-2025,9,6,03-01-2026,Ahmedabad,1
BF2025121704,R190,20-12-2025,333,195,03-01-2026,Ahmedabad,1
BF2025121704,R85,22-12-2025,244,143,02-01-2026,Ahmedabad,2
BF2025121704,R73,25-12-2025,442,257,08-01-2026,Ahmedabad,1
BF2025121704,R169,23-12-2025,349,221,02-01-2026,Ahmedabad,1
BF2025121704,R172,29-12-2025,584,292,21-01-2026,Ahmedabad,1
BF2025121707,R28,26-12-2025,435,310,18-01-2026,Hyderabad,2
BF2025121707,R9,27-12-2025,40,33,08-01-2026,Hyderabad,1
BF2025121707,R10,29-12-2025,1119,845,17-01-2026,Hyderabad,1
BF2025121707,R131,31-12-2025,1349,836,21-01-2026,Hyderabad,1
BF2025121707,R35,30-12-2025,1254,735,15-01-2026,Hyderabad,2
BF2025121707,R39,04-01-2026,145,114,20-01-2026,Hyderabad,1
BF2025010006,R194,02-02-2025,247,166,16-02-2025,Chennai,2
BF2025010006,R64,04-02-2025,312,206,27-02-2025,Chennai,2
BF2025010006,R27,06-02-2025,201,117,24-02-2025,Chennai,2
BF2025010006,R139,07-02-2025,222,143,27-02-2025,Chennai,1
BF2025010006,R130,05-02-2025,255,158,22-02-2025,Chennai,1
BF2025010006,R87,12-02-2025,228,119,22-02-2025,Chennai,2
BF2025010006,R110,08-02-2025,209,147,20-02-2025,Chennai,2
BF2025010006,R23,15-02-2025,103,70,25-02-2025,Chennai,1
BF2025010006,R99,10-02-2025,96,65,25-02-2025,Chennai,2
BF2025010017,R140,20-01-2025,75,48,14-02-2025,Ahmedabad,1
BF2025010017,R144,23-01-2025,525,435,02-02-2025,Ahmedabad,2
BF2025010017,R40,24-01-2025,335,196,05-02-2025,Ahmedabad,1
BF2025010017,R175,27-01-2025,15,11,10-02-2025,Ahmedabad,2
BF2025010017,R155,28-01-2025,71,54,12-02-2025,Ahmedabad,1
BF2025010017,R176,30-01-2025,554,344,19-02-2025,Ahmedabad,1
BF2025010017,R105,26-01-2025,38,29,13-02-2025,Ahmedabad,1
BF2025010021,R74,22-01-2025,116,92,01-02-2025,Pune,1
BF2025010021,R96,24-01-2025,127,72,04-02-2025,Pune,2
BF2025010021,R32,25-01-2025,55,30,12-02-2025,Pune,2
BF2025010021,R36,29-01-2025,18,12,20-02-2025,Pune,2
BF2025010021,R84,30-01-2025,92,68,17-02-2025,Pune,1
BF2025010021,R142,02-02-2025,335,244,13-02-2025,Pune,2
BF2025010021,R27,28-01-2025,312,215,15-02-2025,Pune,1
BF2025010021,R161,29-01-2025,272,199,18-02-2025,Pune,1
BF2025010022,R90,20-01-2025,330,200,01-02-2025,Kolkata,2
BF2025010022,R183,22-01-2025,445,360,13-02-2025,Kolkata,2
BF2025010022,R98,22-01-2025,383,258,14-02-2025,Kolkata,2
BF2025010022,R142,23-01-2025,295,176,12-02-2025,Kolkata,2
BF2025010022,R192,23-01-2025,309,191,14-02-2025,Kolkata,1
BF2025010022,R126,25-01-2025,143,83,12-02-2025,Kolkata,2
BF2025010022,R132,01-02-2025,433,244,19-02-2025,Kolkata,2
BF2025010023,R58,23-01-2025,149,115,05-02-2025,Pune,1
BF2025010023,R135,25-01-2025,49,37,14-02-2025,Pune,1
BF2025010023,R122,25-01-2025,275,222,12-02-2025,Pune,1
BF2025010023,R2,30-01-2025,174,97,16-02-2025,Pune,2
BF2025010023,R56,28-01-2025,251,174,11-02-2025,Pune,2
BF2025010023,R127,28-01-2025,151,109,15-02-2025,Pune,1
BF2025010023,R81,29-01-2025,29,22,12-02-2025,Pune,1
BF2025010023,R4,30-01-2025,172,114,17-02-2025,Pune,1
BF2025010023,R171,31-01-2025,34,21,10-02-2025,Pune,1
BF2025010023,R117,02-02-2025,132,72,15-02-2025,Pune,2
BF2025010025,R79,18-01-2025,760,523,04-02-2025,Kolkata,1
BF2025010025,R5,21-01-2025,489,334,04-02-2025,Kolkata,2
BF2025010025,R149,22-01-2025,107,68,15-02-2025,Kolkata,1
BF2025010025,R199,21-01-2025,274,228,10-02-2025,Kolkata,1
BF2025010025,R49,27-01-2025,523,371,11-02-2025,Kolkata,2
BF2025010025,R197,29-01-2025,482,312,15-02-2025,Kolkata,2
BF2025010025,R188,30-01-2025,265,183,16-02-2025,Kolkata,1
BF2025010025,R186,25-01-2025,128,91,04-02-2025,Kolkata,1
BF2025010025,R106,04-02-2025,558,318,22-02-2025,Kolkata,2
BF2025010032,R18,06-02-2025,262,205,22-02-2025,Mumbai,1
BF2025010032,R3,09-02-2025,52,26,22-02-2025,Mumbai,2
BF2025010032,R155,08-02-2025,373,208,18-02-2025,Mumbai,1
BF2025010032,R13,09-02-2025,460,372,06-03-2025,Mumbai,1
BF2025010032,R89,15-02-2025,253,127,27-02-2025,Mumbai,2
BF2025010032,R109,16-02-2025,551,298,26-02-2025,Mumbai,1
BF2025010032,R77,13-02-2025,557,314,01-03-2025,Mumbai,2
BF2025010032,R97,14-02-2025,225,149,24-02-2025,Mumbai,2
BF2025010032,R60,22-02-2025,170,137,04-03-2025,Mumbai,1
BF2025010033,R16,28-01-2025,174,100,17-02-2025,Hyderabad,1
BF2025010033,R21,31-01-2025,168,139,11-02-2025,Hyderabad,2
BF2025010033,R131,02-02-2025,95,48,13-02-2025,Hyderabad,2
BF2025010033,R26,04-02-2025,140,74,18-02-2025,Hyderabad,2
BF2025010033,R187,05-02-2025,16,11,23-02-2025,Hyderabad,1
BF2025010033,R47,08-02-2025,50,33,26-02-2025,Hyderabad,2
BF2025010033,R58,10-02-2025,136,68,20-02-2025,Hyderabad,2
BF2025010033,R69,05-02-2025,245,207,15-02-2025,Hyderabad,2
BF2025010034,R40,23-01-2025,100,54,07-02-2025,Bangalore,2
BF2025010034,R64,23-01-2025,419,351,05-02-2025,Bangalore,1
BF2025010034,R29,26-01-2025,133,69,08-02-2025,Bangalore,1
BF2025010034,R87,29-01-2025,96,58,23-02-2025,Bangalore,2
BF2025010034,R97,30-01-2025,195,164,16-02-2025,Bangalore,1
BF2025010034,R28,27-01-2025,400,228,20-02-2025,Bangalore,1
BF2025010034,R18,28-01-2025,17,10,18-02-2025,Bangalore,1
BF2025010034,R158,30-01-2025,300,190,22-02-2025,Bangalore,2
BF2025010034,R177,30-01-2025,305,196,17-02-2025,Bangalore,1
BF2025010034,R58,31-01-2025,117,75,25-02-2025,Bangalore,1
BF2025010039,R53,16-01-2025,333,273,07-02-2025,Kolkata,1
BF2025010039,R57,17-01-2025,216,148,10-02-2025,Kolkata,1
BF2025010039,R16,18-01-2025,18,9,29-01-2025,Kolkata,1
BF2025010039,R158,22-01-2025,173,102,12-02-2025,Kolkata,1
BF2025010039,R29,24-01-2025,157,109,08-02-2025,Kolkata,1
BF2025010041,R32,26-01-2025,26,18,07-02-2025,Ahmedabad,2
BF2025010041,R24,27-01-2025,420,216,06-02-2025,Ahmedabad,1
BF2025010041,R57,30-01-2025,164,97,09-02-2025,Ahmedabad,2
BF2025010041,R132,01-02-2025,491,415,26-02-2025,Ahmedabad,2
BF2025010041,R169,03-02-2025,219,132,22-02-2025,Ahmedabad,2
BF2025010041,R180,05-02-2025,223,150,19-02-2025,Ahmedabad,2
BF2025010041,R161,31-01-2025,262,186,22-02-2025,Ahmedabad,1
BF2025010041,R148,08-02-2025,162,89,19-02-2025,Ahmedabad,1
BF2025010048,R84,15-01-2025,167,87,09-02-2025,Bangalore,2
BF2025010048,R113,15-01-2025,145,102,29-01-2025,Bangalore,1
BF2025010048,R102,16-01-2025,282,145,04-02-2025,Bangalore,1
BF2025010048,R159,20-01-2025,96,62,13-02-2025,Bangalore,1
BF2025010048,R106,18-01-2025,223,159,04-02-2025,Bangalore,1
BF2025010048,R42,20-01-2025,304,156,03-02-2025,Bangalore,2
BF2025010048,R91,27-01-2025,360,190,17-02-2025,Bangalore,2
BF2025010048,R132,28-01-2025,278,171,15-02-2025,Bangalore,1
BF2025010048,R97,23-01-2025,204,138,15-02-2025,Bangalore,2
BF2025010057,R88,15-01-2025,83,52,25-01-2025,Hyderabad,2
BF2025010057,R130,16-01-2025,10,6,31-01-2025,Hyderabad,1
BF2025010057,R180,18-01-2025,138,70,06-02-2025,Hyderabad,1
BF2025010057,R189,17-01-2025,8,6,29-01-2025,Hyderabad,1
BF2025010057,R118,18-01-2025,194,112,06-02-2025,Hyderabad,1
BF2025010057,R147,20-01-2025,72,59,09-02-2025,Hyderabad,2
BF2025010057,R67,21-01-2025,147,124,13-02-2025,Hyderabad,2
BF2025010057,R24,21-01-2025,247,199,12-02-2025,Hyderabad,1
BF2025010057,R193,23-01-2025,264,175,17-02-2025,Hyderabad,2
BF2025010061,R110,08-02-2025,52,32,19-02-2025,Hyderabad,2
BF2025010061,R32,10-02-2025,751,501,24-02-2025,Hyderabad,2
BF2025010061,R105,09-02-2025,809,429,24-02-2025,Hyderabad,1
BF2025010061,R114,10-02-2025,535,300,22-02-2025,Hyderabad,1
BF2025010061,R192,11-02-2025,54,38,27-02-2025,Hyderabad,1
BF2025010061,R151,12-02-2025,67,45,22-02-2025,Hyderabad,1
BF2025010065,R46,22-01-2025,735,503,11-02-2025,Mumbai,2
BF2025010065,R170,23-01-2025,1455,828,04-02-2025,Mumbai,1
BF2025010065,R146,23-01-2025,661,520,09-02-2025,Mumbai,1
BF2025010065,R9,25-01-2025,163,84,10-02-2025,Mumbai,2
BF2025010065,R55,25-01-2025,162,104,09-02-2025,Mumbai,1
BF2025010065,R137,26-01-2025,1094,651,06-02-2025,Mumbai,1
BF2025010065,R4,28-01-2025,200,106,16-02-2025,Mumbai,2
BF2025010066,R163,02-02-2025,950,675,18-02-2025,Pune,2
BF2025010066,R4,03-02-2025,1133,927,15-02-2025,Pune,2
BF2025010066,R5,04-02-2025,628,430,26-02-2025,Pune,2
BF2025010066,R44,08-02-2025,924,484,03-03-2025,Pune,2
BF2025010066,R100,09-02-2025,221,172,03-03-2025,Pune,1
BF2025010068,R51,29-01-2025,577,430,14-02-2025,Kolkata,2
BF2025010068,R134,29-01-2025,643,330,10-02-2025,Kolkata,1
BF2025010068,R101,02-02-2025,485,333,26-02-2025,Kolkata,2
BF2025010068,R170,01-02-2025,13,11,12-02-2025,Kolkata,2
BF2025010068,R147,01-02-2025,328,196,23-02-2025,Kolkata,1
BF2025010069,R83,05-02-2025,153,76,18-02-2025,Kolkata,1
BF2025010069,R24,07-02-2025,284,207,18-02-2025,Kolkata,2
BF2025010069,R11,09-02-2025,387,303,01-03-2025,Kolkata,1
BF2025010069,R82,08-02-2025,12,6,04-03-2025,Kolkata,1
BF2025010069,R150,10-02-2025,273,216,01-03-2025,Kolkata,2
BF2025010069,R97,10-02-2025,238,153,24-02-2025,Kolkata,1
BF2025010069,R33,12-02-2025,30,15,26-02-2025,Kolkata,2
BF2025010076,R85,25-01-2025,97,65,13-02-2025,Delhi,1
BF2025010076,R4,27-01-2025,7,5,15-02-2025,Delhi,1
BF2025010076,R58,30-01-2025,45,35,16-02-2025,Delhi,2
BF2025010076,R120,01-02-2025,91,74,13-02-2025,Delhi,2
BF2025010076,R86,03-02-2025,46,27,15-02-2025,Delhi,2
BF2025010076,R77,31-01-2025,11,7,10-02-2025,Delhi,2
BF2025010076,R15,06-02-2025,84,45,25-02-2025,Delhi,1
BF2025010076,R95,09-02-2025,86,61,02-03-2025,Delhi,2
BF2025010076,R141,02-02-2025,34,23,19-02-2025,Delhi,1
BF2025010076,R12,04-02-2025,124,104,19-02-2025,Delhi,2
BF2025010081,R73,01-02-2025,515,351,22-02-2025,Pune,2
BF2025010081,R82,02-02-2025,84,42,21-02-2025,Pune,2
BF2025010081,R199,02-02-2025,608,339,15-02-2025,Pune,1
BF2025010081,R22,06-02-2025,505,410,26-02-2025,Pune,1
BF2025010081,R167,04-02-2025,2065,1519,20-02-2025,Pune,1
BF2025010081,R120,05-02-2025,716,369,02-03-2025,Pune,1
BF2025010081,R116,13-02-2025,243,128,08-03-2025,Pune,2
BF2025010081,R101,14-02-2025,540,305,27-02-2025,Pune,1
BF2025010096,R161,27-01-2025,297,225,12-02-2025,Hyderabad,2
BF2025010096,R131,27-01-2025,943,590,21-02-2025,Hyderabad,1
BF2025010096,R84,28-01-2025,990,824,18-02-2025,Hyderabad,1
BF2025010096,R83,29-01-2025,251,158,19-02-2025,Hyderabad,1
BF2025010096,R21,30-01-2025,1046,575,24-02-2025,Hyderabad,1
BF2025010096,R82,01-02-2025,624,409,22-02-2025,Hyderabad,2
BF2025010097,R58,19-02-2025,86,71,02-03-2025,Delhi,1
BF2025010097,R130,22-02-2025,92,63,09-03-2025,Delhi,2
BF2025010097,R175,23-02-2025,16,9,15-03-2025,Delhi,1
BF2025010097,R78,25-02-2025,116,91,12-03-2025,Delhi,1
BF2025010097,R8,27-02-2025,218,177,11-03-2025,Delhi,1
BF2025010097,R56,02-03-2025,156,120,15-03-2025,Delhi,2
BF2025010097,R144,03-03-2025,241,195,13-03-2025,Delhi,1
BF2025010097,R55,27-02-2025,192,107,20-03-2025,Delhi,2
BF2025010097,R196,28-02-2025,210,116,14-03-2025,Delhi,2
BF2025010097,R109,10-03-2025,207,149,22-03-2025,Delhi,2
BF2025010100,R166,20-01-2025,973,515,03-02-2025,Bangalore,1
BF2025010100,R151,22-01-2025,921,743,09-02-2025,Bangalore,2
BF2025010100,R12,22-01-2025,697,433,06-02-2025,Bangalore,1
BF2025010100,R21,27-01-2025,1098,673,21-02-2025,Bangalore,2
BF2025010100,R1,25-01-2025,612,363,14-02-2025,Bangalore,2
BF2025010104,R181,09-02-2025,678,484,27-02-2025,Bangalore,1
BF2025010104,R37,11-02-2025,216,125,24-02-2025,Bangalore,1
BF2025010104,R123,13-02-2025,568,373,01-03-2025,Bangalore,1
BF2025010104,R99,12-02-2025,468,305,03-03-2025,Bangalore,1
BF2025010104,R166,18-02-2025,774,403,14-03-2025,Bangalore,2
BF2025010104,R170,20-02-2025,792,418,16-03-2025,Bangalore,2
BF2025010111,R19,03-02-2025,14,11,17-02-2025,Chennai,2
BF2025010111,R45,04-02-2025,1044,704,24-02-2025,Chennai,1
BF2025010111,R162,06-02-2025,1322,780,25-02-2025,Chennai,1
BF2025010111,R102,09-02-2025,74,50,19-02-2025,Chennai,2
BF2025010111,R127,07-02-2025,1178,882,24-02-2025,Chennai,2
BF2025010111,R120,13-02-2025,76,61,01-03-2025,Chennai,2
BF2025010111,R44,15-02-2025,495,289,26-02-2025,Chennai,2
BF2025010111,R136,10-02-2025,400,232,21-02-2025,Chennai,2
BF2025010118,R177,17-02-2025,250,208,05-03-2025,Hyderabad,2
BF2025010118,R102,18-02-2025,136,92,13-03-2025,Hyderabad,1
BF2025010118,R23,21-02-2025,82,45,09-03-2025,Hyderabad,2
BF2025010118,R22,22-02-2025,94,49,07-03-2025,Hyderabad,1
BF2025010118,R104,21-02-2025,48,36,04-03-2025,Hyderabad,2
BF2025010118,R200,27-02-2025,76,54,11-03-2025,Hyderabad,2
BF2025010118,R141,01-03-2025,207,114,14-03-2025,Hyderabad,2
BF2025010118,R73,02-03-2025,90,50,20-03-2025,Hyderabad,1
BF2025010118,R113,25-02-2025,156,122,20-03-2025,Hyderabad,2
BF2025010121,R66,29-01-2025,1632,1308,22-02-2025,Hyderabad,1
BF2025010121,R35,01-02-2025,1330,871,11-02-2025,Hyderabad,2
BF2025010121,R97,03-02-2025,1147,689,17-02-2025,Hyderabad,2
BF2025010121,R98,02-02-2025,8,5,20-02-2025,Hyderabad,2
BF2025010121,R18,07-02-2025,1142,789,19-02-2025,Hyderabad,2
BF2025010121,R11,03-02-2025,991,694,15-02-2025,Hyderabad,1
BF2025010121,R154,05-02-2025,148,108,24-02-2025,Hyderabad,2
BF2025010121,R156,12-02-2025,1178,777,01-03-2025,Hyderabad,1
BF2025010121,R93,14-02-2025,1553,1078,07-03-2025,Hyderabad,1
BF2025010134,R50,23-01-2025,483,370,14-02-2025,Pune,1
BF2025010134,R75,24-01-2025,424,294,16-02-2025,Pune,1
BF2025010134,R79,28-01-2025,488,407,09-02-2025,Pune,2
BF2025010134,R41,26-01-2025,578,404,15-02-2025,Pune,1
BF2025010134,R180,01-02-2025,348,260,23-02-2025,Pune,2
BF2025010134,R54,02-02-2025,96,56,12-02-2025,Pune,1
BF2025010134,R101,04-02-2025,506,371,23-02-2025,Pune,1
BF2025010134,R189,07-02-2025,144,116,22-02-2025,Pune,2
BF2025010134,R106,09-02-2025,39,28,04-03-2025,Pune,2
BF2025010136,R85,14-01-2025,1377,773,27-01-2025,Ahmedabad,2
BF2025010136,R51,15-01-2025,504,290,04-02-2025,Ahmedabad,1
BF2025010136,R164,15-01-2025,1992,1605,02-02-2025,Ahmedabad,1
BF2025010136,R117,17-01-2025,146,94,07-02-2025,Ahmedabad,2
BF2025010136,R7,22-01-2025,826,548,14-02-2025,Ahmedabad,2
BF2025010136,R167,19-01-2025,689,515,07-02-2025,Ahmedabad,2
BF2025010136,R125,26-01-2025,2947,1623,19-02-2025,Ahmedabad,2
BF2025020153,R21,04-03-2025,584,385,18-03-2025,Kolkata,1
BF2025020153,R67,07-03-2025,495,405,22-03-2025,Kolkata,2
BF2025020153,R155,09-03-2025,1001,715,29-03-2025,Kolkata,2
BF2025020153,R156,11-03-2025,604,488,25-03-2025,Kolkata,2
BF2025020153,R134,09-03-2025,561,436,28-03-2025,Kolkata,2
BF2025020153,R166,15-03-2025,45,32,03-04-2025,Kolkata,2
BF2025020153,R24,10-03-2025,692,431,31-03-2025,Kolkata,1
BF2025020153,R42,18-03-2025,524,348,05-04-2025,Kolkata,1
BF2025020154,R20,02-03-2025,290,205,13-03-2025,Bangalore,2
BF2025020154,R150,03-03-2025,2358,1310,28-03-2025,Bangalore,2
BF2025020154,R144,06-03-2025,200,105,29-03-2025,Bangalore,2
BF2025020154,R115,05-03-2025,391,257,15-03-2025,Bangalore,2
BF2025020154,R175,05-03-2025,200,166,26-03-2025,Bangalore,1
BF2025020154,R168,07-03-2025,2204,1102,19-03-2025,Bangalore,2
BF2025020155,R70,19-02-2025,445,271,11-03-2025,Pune,2
BF2025020155,R22,19-02-2025,970,625,01-03-2025,Pune,1
BF2025020155,R94,22-02-2025,1153,663,09-03-2025,Pune,1
BF2025020155,R91,21-02-2025,290,238,12-03-2025,Pune,1
BF2025020155,R130,27-02-2025,992,839,23-03-2025,Pune,2
BF2025020162,R80,03-03-2025,381,316,14-03-2025,Pune,1
BF2025020162,R20,05-03-2025,119,76,15-03-2025,Pune,1
BF2025020162,R113,08-03-2025,140,84,28-03-2025,Pune,2
BF2025020162,R89,10-03-2025,133,93,26-03-2025,Pune,2
BF2025020162,R6,07-03-2025,57,29,20-03-2025,Pune,1
BF2025020162,R74,13-03-2025,4,2,05-04-2025,Pune,1
BF2025020162,R111,10-03-2025,43,21,23-03-2025,Pune,2
BF2025020162,R94,18-03-2025,348,220,03-04-2025,Pune,2
BF2025020164,R180,05-03-2025,116,69,25-03-2025,Pune,2
BF2025020164,R118,06-03-2025,102,56,22-03-2025,Pune,2
BF2025020164,R124,06-03-2025,88,52,31-03-2025,Pune,1
BF2025020164,R19,08-03-2025,110,61,26-03-2025,Pune,2
BF2025020164,R40,08-03-2025,3,2,02-04-2025,Pune,1
BF2025020164,R43,15-03-2025,22,15,04-04-2025,Pune,2
BF2025020164,R154,10-03-2025,98,64,22-03-2025,Pune,1
BF2025020166,R15,12-03-2025,328,197,22-03-2025,Delhi,1
BF2025020166,R29,15-03-2025,602,360,28-03-2025,Delhi,2
BF2025020166,R148,15-03-2025,302,244,09-04-2025,Delhi,2
BF2025020166,R2,16-03-2025,574,318,05-04-2025,Delhi,2
