Batch_ID,FD_Product_Category,FD_Dealer_Name,FD_Dispatch_Quantity,FD_Unit,FD_Factory_Dispatch_Date,FD_City,FD_Transit
BF2025050595,Oil,Dealer5,3630,packages,28-05-2025,Ahmedabad,2
BF2025050595,Oil,Dealer20,1869,packages,29-05-2025,Ahmedabad,3
BF2025050595,Oil,Dealer3,3214,packages,30-05-2025,Mumbai,4
BF2025050595,Oil,Dealer17,1178,packages,3/6/2025,Chennai,8
BF2025050595,Oil,Dealer25,499,packages,1/6/2025,Ahmedabad,6
BF2025050595,Oil,Dealer22,259,packages,12/6/2025,Chennai,17
BF2025050596,Oil,Dealer27,1140,packages,10/5/2025,Kolkata,2
BF2025050596,Oil,Dealer30,3807,packages,12/5/2025,Mumbai,4
BF2025050596,Oil,Dealer1,3742,packages,16-05-2025,Bangalore,8
BF2025050596,Oil,Dealer11,4059,packages,13-05-2025,Delhi,5
BF2025050596,Oil,Dealer6,4892,packages,14-05-2025,Delhi,6
BF2025050597,Oil,Dealer21,2022,packages,23-05-2025,Ahmedabad,4
BF2025050597,Oil,Dealer12,1274,packages,26-05-2025,Ahmedabad,7
BF2025050597,Oil,Dealer23,755,packages,25-05-2025,Delhi,6
BF2025050597,Oil,Dealer8,2217,packages,29-05-2025,Bangalore,10
BF2025050597,Oil,Dealer26,629,packages,27-05-2025,Pune,8
BF2025050597,Oil,Dealer19,288,packages,7/6/2025,Hyderabad,19
BF2025050598,Oil,Dealer28,2339,packages,5/5/2025,Delhi,3
BF2025050598,Oil,Dealer9,2770,packages,8/5/2025,Delhi,6
BF2025050598,Oil,Dealer19,689,packages,9/5/2025,Mumbai,7
BF2025050598,Oil,Dealer26,1707,packages,8/5/2025,Pune,6
BF2025050598,Oil,Dealer25,3152,packages,13-05-2025,Chennai,11
BF2025050598,Oil,Dealer16,3288,packages,20-05-2025,Ahmedabad,18
BF2025050599,Soap,Dealer24,2692,packages,29-05-2025,Hyderabad,2
BF2025050599,Soap,Dealer4,2590,packages,31-05-2025,Pune,4
BF2025050599,Soap,Dealer7,4244,packages,4/6/2025,Chennai,8
BF2025050599,Soap,Dealer16,1127,packages,1/6/2025,Pune,5
BF2025050599,Soap,Dealer23,692,packages,2/6/2025,Bangalore,6
BF2025050599,Soap,Dealer11,3768,packages,13-06-2025,Ahmedabad,17
BF2025050599,Soap,Dealer5,3492,packages,16-06-2025,Ahmedabad,20
BF2025050600,Soap,Dealer12,3276,packages,27-05-2025,Pune,2
BF2025050600,Soap,Dealer22,2487,packages,29-05-2025,Bangalore,4
BF2025050600,Soap,Dealer7,1332,packages,29-05-2025,Kolkata,4
BF2025050600,Soap,Dealer23,882,packages,5/6/2025,Mumbai,11
BF2025050600,Soap,Dealer24,1994,packages,8/6/2025,Hyderabad,14
BF2025050600,Soap,Dealer26,3445,packages,1/6/2025,Ahmedabad,7
BF2025050600,Soap,Dealer27,2977,packages,2/6/2025,Hyderabad,8
BF2025050601,Soap,Dealer7,6506,packages,20-05-2025,Hyderabad,4
BF2025050601,Soap,Dealer28,655,packages,23-05-2025,Pune,7
BF2025050601,Soap,Dealer24,5457,packages,22-05-2025,Bangalore,6
BF2025050601,Soap,Dealer19,4504,packages,23-05-2025,Ahmedabad,7
BF2025050601,Soap,Dealer29,1173,packages,28-05-2025,Chennai,12
BF2025050602,Soap,Dealer20,76,packages,9/5/2025,Mumbai,4
BF2025050602,Soap,Dealer27,6315,packages,12/5/2025,Mumbai,7
BF2025050602,Soap,Dealer7,7143,packages,11/5/2025,Kolkata,6
BF2025050602,Soap,Dealer30,3197,packages,12/5/2025,Delhi,7
BF2025050603,Soap,Dealer4,1628,packages,27-05-2025,Mumbai,2
BF2025050603,Soap,Dealer7,1688,packages,28-05-2025,Mumbai,3
BF2025050603,Soap,Dealer6,721,packages,31-05-2025,Kolkata,6
BF2025050603,Soap,Dealer28,1323,packages,30-05-2025,Delhi,5
BF2025050603,Soap,Dealer22,245,packages,31-05-2025,Pune,6
BF2025050604,Soap,Dealer20,446,packages,13-05-2025,Chennai,3
BF2025050604,Soap,Dealer24,1119,packages,16-05-2025,Chennai,6
BF2025050604,Soap,Dealer2,2424,packages,15-05-2025,Bangalore,5
BF2025050604,Soap,Dealer15,1728,packages,22-05-2025,Chennai,12
BF2025050605,Beverage,Dealer13,1131,packages,4/5/2025,Bangalore,2
BF2025050605,Beverage,Dealer11,2171,packages,5/5/2025,Kolkata,3
BF2025050605,Beverage,Dealer7,2009,packages,10/5/2025,Delhi,8
BF2025050605,Beverage,Dealer18,1923,packages,10/5/2025,Pune,8
BF2025050605,Beverage,Dealer1,256,packages,16-05-2025,Hyderabad,14
BF2025050605,Beverage,Dealer22,1892,packages,9/5/2025,Delhi,7
BF2025050605,Beverage,Dealer6,698,packages,22-05-2025,Bangalore,20
BF2025050606,Beverage,Dealer5,3171,packages,19-05-2025,Hyderabad,2
BF2025050606,Beverage,Dealer1,3719,packages,20-05-2025,Ahmedabad,3
BF2025050606,Beverage,Dealer27,1308,packages,21-05-2025,Mumbai,4
BF2025050606,Beverage,Dealer28,1422,packages,22-05-2025,Ahmedabad,5
BF2025050606,Beverage,Dealer19,2957,packages,23-05-2025,Delhi,6
BF2025050606,Beverage,Dealer7,3030,packages,29-05-2025,Chennai,12
BF2025050606,Beverage,Dealer23,2752,packages,31-05-2025,Hyderabad,14
BF2025050607,Beverage,Dealer18,678,packages,21-05-2025,Kolkata,3
BF2025050607,Beverage,Dealer12,86,packages,22-05-2025,Hyderabad,4
BF2025050607,Beverage,Dealer13,2998,packages,27-05-2025,Delhi,9
BF2025050607,Beverage,Dealer10,2828,packages,27-05-2025,Chennai,9
BF2025050607,Beverage,Dealer25,2479,packages,2/6/2025,Ahmedabad,15
BF2025050607,Beverage,Dealer5,81,packages,31-05-2025,Pune,13
BF2025050608,Beverage,Dealer20,2503,packages,5/5/2025,Mumbai,3
BF2025050608,Beverage,Dealer2,4999,packages,7/5/2025,Hyderabad,5
BF2025050608,Beverage,Dealer15,129,packages,9/5/2025,Delhi,7
BF2025050608,Beverage,Dealer24,1323,packages,14-05-2025,Pune,12
BF2025050608,Beverage,Dealer3,733,packages,9/5/2025,Bangalore,7
BF2025050609,Beverage,Dealer8,4874,packages,16-05-2025,Hyderabad,4
BF2025050609,Beverage,Dealer2,7180,packages,18-05-2025,Bangalore,6
BF2025050609,Beverage,Dealer4,3206,packages,22-05-2025,Mumbai,10
BF2025050609,Beverage,Dealer1,3925,packages,22-05-2025,Ahmedabad,10
BF2025050610,Shampoo,Dealer12,1819,packages,11/5/2025,Pune,2
BF2025050610,Shampoo,Dealer10,6081,packages,12/5/2025,Mumbai,3
BF2025050610,Shampoo,Dealer14,988,packages,13-05-2025,Chennai,4
BF2025050610,Shampoo,Dealer27,5853,packages,14-05-2025,Kolkata,5
BF2025050610,Shampoo,Dealer6,3336,packages,23-05-2025,Chennai,14
BF2025050610,Shampoo,Dealer8,19,packages,16-05-2025,Ahmedabad,7
BF2025050611,Shampoo,Dealer9,431,packages,16-05-2025,Hyderabad,4
BF2025050611,Shampoo,Dealer25,132,packages,19-05-2025,Pune,7
BF2025050611,Shampoo,Dealer3,979,packages,20-05-2025,Mumbai,8
BF2025050611,Shampoo,Dealer16,7308,packages,19-05-2025,Pune,7
BF2025050611,Shampoo,Dealer6,3683,packages,24-05-2025,Ahmedabad,12
BF2025050611,Shampoo,Dealer14,1080,packages,21-05-2025,Chennai,9
BF2025050611,Shampoo,Dealer17,5960,packages,22-05-2025,Ahmedabad,10
BF2025050612,Shampoo,Dealer11,1951,packages,16-05-2025,Mumbai,3
BF2025050612,Shampoo,Dealer3,6567,packages,19-05-2025,Chennai,6
BF2025050612,Shampoo,Dealer2,6458,packages,18-05-2025,Pune,5
BF2025050612,Shampoo,Dealer27,3331,packages,25-05-2025,Kolkata,12
BF2025050612,Shampoo,Dealer28,1350,packages,20-05-2025,Hyderabad,7
BF2025050613,Shampoo,Dealer15,1179,packages,15-05-2025,Kolkata,2
BF2025050613,Shampoo,Dealer14,485,packages,16-05-2025,Ahmedabad,3
BF2025050613,Shampoo,Dealer23,1330,packages,19-05-2025,Kolkata,6
BF2025050613,Shampoo,Dealer29,791,packages,21-05-2025,Kolkata,8
BF2025050613,Shampoo,Dealer20,2370,packages,19-05-2025,Mumbai,6
BF2025050613,Shampoo,Dealer9,1905,packages,25-05-2025,Mumbai,12
BF2025050614,Shampoo,Dealer27,247,packages,19-05-2025,Pune,3
BF2025050614,Shampoo,Dealer5,739,packages,20-05-2025,Mumbai,4
BF2025050614,Shampoo,Dealer23,3417,packages,21-05-2025,Ahmedabad,5
BF2025050614,Shampoo,Dealer28,5329,packages,28-05-2025,Ahmedabad,12
BF2025050614,Shampoo,Dealer16,1286,packages,31-05-2025,Ahmedabad,15
BF2025050615,Shampoo,Dealer30,6737,packages,30-05-2025,Bangalore,4
BF2025050615,Shampoo,Dealer9,2361,packages,2/6/2025,Pune,7
BF2025050615,Shampoo,Dealer2,2121,packages,3/6/2025,Chennai,8
BF2025050615,Shampoo,Dealer1,6907,packages,8/6/2025,Mumbai,13
BF2025050616,Chocolate,Dealer26,756,packages,27-05-2025,Ahmedabad,3
BF2025050616,Chocolate,Dealer6,1213,packages,30-05-2025,Chennai,6
BF2025050616,Chocolate,Dealer2,447,packages,2/6/2025,Mumbai,9
BF2025050616,Chocolate,Dealer9,1247,packages,30-05-2025,Ahmedabad,6
BF2025050616,Chocolate,Dealer20,1234,packages,8/6/2025,Ahmedabad,15
BF2025050616,Chocolate,Dealer30,1396,packages,11/6/2025,Mumbai,18
BF2025050617,Chocolate,Dealer13,2811,packages,16-05-2025,Delhi,2
BF2025050617,Chocolate,Dealer20,2955,packages,18-05-2025,Kolkata,4
BF2025050617,Chocolate,Dealer18,459,packages,18-05-2025,Chennai,4
BF2025050617,Chocolate,Dealer24,1500,packages,25-05-2025,Bangalore,11
BF2025050617,Chocolate,Dealer10,2946,packages,28-05-2025,Mumbai,14
BF2025050617,Chocolate,Dealer4,1500,packages,31-05-2025,Ahmedabad,17
BF2025050617,Chocolate,Dealer14,1766,packages,22-05-2025,Mumbai,8
BF2025050618,Chocolate,Dealer6,559,packages,13-05-2025,Delhi,3
BF2025050618,Chocolate,Dealer29,131,packages,16-05-2025,Pune,6
BF2025050618,Chocolate,Dealer14,1192,packages,19-05-2025,Bangalore,9
BF2025050618,Chocolate,Dealer22,2340,packages,16-05-2025,Mumbai,6
BF2025050618,Chocolate,Dealer5,2185,packages,17-05-2025,Hyderabad,7
BF2025050618,Chocolate,Dealer1,273,packages,28-05-2025,Ahmedabad,18
BF2025050619,Chocolate,Dealer29,3057,packages,7/5/2025,Mumbai,4
BF2025050619,Chocolate,Dealer4,2246,packages,10/5/2025,Kolkata,7
BF2025050619,Chocolate,Dealer3,2616,packages,11/5/2025,Bangalore,8
BF2025050619,Chocolate,Dealer15,4031,packages,16-05-2025,Delhi,13
BF2025050619,Chocolate,Dealer1,3878,packages,11/5/2025,Mumbai,8
BF2025050620,Chips,Dealer29,2880,packages,13-05-2025,Pune,3
BF2025050620,Chips,Dealer30,2218,packages,15-05-2025,Ahmedabad,5
BF2025050620,Chips,Dealer12,2553,packages,17-05-2025,Ahmedabad,7
BF2025050620,Chips,Dealer17,2205,packages,22-05-2025,Mumbai,12
BF2025050620,Chips,Dealer27,58,packages,17-05-2025,Chennai,7
BF2025050620,Chips,Dealer24,869,packages,23-05-2025,Mumbai,13
BF2025050620,Chips,Dealer8,4090,packages,25-05-2025,Kolkata,15
BF2025050621,Chips,Dealer25,2616,packages,26-05-2025,Kolkata,3
BF2025050621,Chips,Dealer21,1429,packages,29-05-2025,Delhi,6
BF2025050621,Chips,Dealer22,1398,packages,30-05-2025,Kolkata,7
BF2025050621,Chips,Dealer3,2287,packages,4/6/2025,Ahmedabad,12
BF2025050622,Chips,Dealer9,1843,packages,27-05-2025,Mumbai,4
BF2025050622,Chips,Dealer2,946,packages,29-05-2025,Kolkata,6
BF2025050622,Chips,Dealer19,7261,packages,29-05-2025,Ahmedabad,6
BF2025050622,Chips,Dealer12,709,packages,5/6/2025,Chennai,13
BF2025050623,Chips,Dealer16,5654,packages,18-05-2025,Kolkata,3
BF2025050623,Chips,Dealer10,4566,packages,19-05-2025,Bangalore,4
BF2025050623,Chips,Dealer22,2726,packages,24-05-2025,Pune,9
BF2025050623,Chips,Dealer29,3087,packages,27-05-2025,Kolkata,12
BF2025050623,Chips,Dealer26,875,packages,30-05-2025,Bangalore,15
BF2025050624,Chips,Dealer13,256,packages,30-05-2025,Hyderabad,2
BF2025050624,Chips,Dealer18,4461,packages,2/6/2025,Chennai,5
BF2025050624,Chips,Dealer8,3076,packages,5/6/2025,Kolkata,8
BF2025050624,Chips,Dealer24,637,packages,5/6/2025,Delhi,8
BF2025050624,Chips,Dealer9,114,packages,3/6/2025,Chennai,6
BF2025050624,Chips,Dealer20,5523,packages,9/6/2025,Kolkata,12
BF2025050624,Chips,Dealer14,1006,packages,17-06-2025,Chennai,20
BF2025050625,Chips,Dealer29,2969,packages,18-05-2025,Mumbai,4
BF2025050625,Chips,Dealer14,1136,packages,20-05-2025,Pune,6
BF2025050625,Chips,Dealer5,7414,packages,24-05-2025,Mumbai,10
BF2025050625,Chips,Dealer9,3958,packages,21-05-2025,Bangalore,7
BF2025050626,Toothpaste,Dealer7,3506,packages,7/5/2025,Delhi,4
BF2025050626,Toothpaste,Dealer27,3889,packages,8/5/2025,Kolkata,5
BF2025050626,Toothpaste,Dealer4,971,packages,9/5/2025,Chennai,6
BF2025050626,Toothpaste,Dealer19,2586,packages,10/5/2025,Ahmedabad,7
BF2025050627,Toothpaste,Dealer29,448,packages,20-05-2025,Ahmedabad,3
BF2025050627,Toothpaste,Dealer1,706,packages,21-05-2025,Bangalore,4
BF2025050627,Toothpaste,Dealer11,554,packages,22-05-2025,Mumbai,5
BF2025050627,Toothpaste,Dealer6,1078,packages,26-05-2025,Hyderabad,9
BF2025050627,Toothpaste,Dealer8,968,packages,1/6/2025,Pune,15
BF2025050627,Toothpaste,Dealer2,1258,packages,25-05-2025,Bangalore,8
BF2025050627,Toothpaste,Dealer9,498,packages,1/6/2025,Pune,15
BF2025050628,Toothpaste,Dealer13,1171,packages,9/5/2025,Pune,4
BF2025050628,Toothpaste,Dealer28,1212,packages,12/5/2025,Pune,7
BF2025050628,Toothpaste,Dealer3,85,packages,13-05-2025,Ahmedabad,8
BF2025050628,Toothpaste,Dealer16,671,packages,18-05-2025,Delhi,13
BF2025050628,Toothpaste,Dealer25,911,packages,13-05-2025,Bangalore,8
BF2025050628,Toothpaste,Dealer24,774,packages,14-05-2025,Ahmedabad,9
BF2025050628,Toothpaste,Dealer27,746,packages,21-05-2025,Kolkata,16
BF2025050629,Toothpaste,Dealer26,1773,packages,9/5/2025,Chennai,4
BF2025050629,Toothpaste,Dealer8,2615,packages,12/5/2025,Kolkata,7
BF2025050629,Toothpaste,Dealer27,1783,packages,15-05-2025,Ahmedabad,10
BF2025050629,Toothpaste,Dealer11,2695,packages,15-05-2025,Kolkata,10
BF2025050630,Soap,Dealer23,3140,packages,16-05-2025,Delhi,4
BF2025050630,Soap,Dealer29,5222,packages,17-05-2025,Ahmedabad,5
BF2025050630,Soap,Dealer28,4287,packages,20-05-2025,Chennai,8
BF2025050630,Soap,Dealer3,263,packages,25-05-2025,Kolkata,13
BF2025050630,Soap,Dealer11,662,packages,28-05-2025,Pune,16
BF2025050630,Soap,Dealer26,719,packages,26-05-2025,Mumbai,14
BF2025050631,Soap,Dealer16,5097,packages,6/5/2025,Chennai,4
BF2025050631,Soap,Dealer3,1589,packages,8/5/2025,Hyderabad,6
BF2025050631,Soap,Dealer14,4171,packages,8/5/2025,Kolkata,6
BF2025050631,Soap,Dealer22,5268,packages,15-05-2025,Delhi,13
BF2025050632,Soap,Dealer17,4292,packages,19-05-2025,Bangalore,4
BF2025050632,Soap,Dealer19,643,packages,20-05-2025,Bangalore,5
BF2025050632,Soap,Dealer9,5594,packages,25-05-2025,Bangalore,10
BF2025050632,Soap,Dealer11,566,packages,22-05-2025,Pune,7
BF2025050633,Soap,Dealer30,4033,packages,17-05-2025,Bangalore,2
BF2025050633,Soap,Dealer13,2868,packages,19-05-2025,Kolkata,4
BF2025050633,Soap,Dealer29,2017,packages,21-05-2025,Ahmedabad,6
BF2025050633,Soap,Dealer22,1919,packages,23-05-2025,Hyderabad,8
BF2025050633,Soap,Dealer9,1528,packages,29-05-2025,Pune,14
BF2025050633,Soap,Dealer24,2038,packages,1/6/2025,Ahmedabad,17
BF2025050634,Soap,Dealer25,3105,packages,8/5/2025,Delhi,3
BF2025050634,Soap,Dealer11,111,packages,10/5/2025,Hyderabad,5
BF2025050634,Soap,Dealer8,504,packages,14-05-2025,Bangalore,9
BF2025050634,Soap,Dealer7,3301,packages,11/5/2025,Mumbai,6
BF2025050634,Soap,Dealer26,1423,packages,16-05-2025,Hyderabad,11
BF2025050634,Soap,Dealer17,3077,packages,23-05-2025,Hyderabad,18
BF2025050635,Soap,Dealer30,2233,packages,14-05-2025,Ahmedabad,3
BF2025050635,Soap,Dealer2,4488,packages,17-05-2025,Ahmedabad,6
BF2025050635,Soap,Dealer1,621,packages,18-05-2025,Kolkata,7
BF2025050635,Soap,Dealer23,798,packages,17-05-2025,Hyderabad,6
BF2025050635,Soap,Dealer22,949,packages,26-05-2025,Mumbai,15
BF2025050636,Biscuit,Dealer1,282,packages,3/5/2025,Pune,2
BF2025050636,Biscuit,Dealer4,2753,packages,4/5/2025,Ahmedabad,3
BF2025050636,Biscuit,Dealer3,2575,packages,9/5/2025,Kolkata,8
BF2025050636,Biscuit,Dealer6,2465,packages,9/5/2025,Ahmedabad,8
BF2025050636,Biscuit,Dealer9,759,packages,15-05-2025,Delhi,14
BF2025050636,Biscuit,Dealer23,2409,packages,8/5/2025,Mumbai,7
BF2025050636,Biscuit,Dealer29,1933,packages,9/5/2025,Hyderabad,8
BF2025050637,Biscuit,Dealer30,5759,packages,19-05-2025,Chennai,2
BF2025050637,Biscuit,Dealer26,2365,packages,22-05-2025,Bangalore,5
BF2025050637,Biscuit,Dealer1,1523,packages,21-05-2025,Ahmedabad,4
BF2025050637,Biscuit,Dealer29,950,packages,25-05-2025,Chennai,8
BF2025050637,Biscuit,Dealer9,4701,packages,27-05-2025,Hyderabad,10
BF2025050637,Biscuit,Dealer15,440,packages,3/6/2025,Kolkata,17
BF2025050637,Biscuit,Dealer5,4229,packages,6/6/2025,Pune,20
BF2025050638,Biscuit,Dealer18,2778,packages,21-05-2025,Bangalore,3
BF2025050638,Biscuit,Dealer12,511,packages,22-05-2025,Pune,4
BF2025050638,Biscuit,Dealer27,374,packages,27-05-2025,Kolkata,9
BF2025050638,Biscuit,Dealer21,1965,packages,27-05-2025,Bangalore,9
BF2025050638,Biscuit,Dealer6,2032,packages,2/6/2025,Hyderabad,15
BF2025050638,Biscuit,Dealer29,680,packages,31-05-2025,Ahmedabad,13
BF2025050638,Biscuit,Dealer9,948,packages,2/6/2025,Delhi,15
BF2025050639,Biscuit,Dealer28,5158,packages,29-05-2025,Ahmedabad,4
BF2025050639,Biscuit,Dealer29,841,packages,1/6/2025,Mumbai,7
BF2025050639,Biscuit,Dealer3,3891,packages,2/6/2025,Ahmedabad,8
BF2025050639,Biscuit,Dealer4,2442,packages,4/6/2025,Chennai,10
BF2025050639,Biscuit,Dealer5,4202,packages,2/6/2025,Bangalore,8
BF2025050640,Rice,Dealer16,3613,packages,10/5/2025,Pune,3
BF2025050640,Rice,Dealer6,2337,packages,13-05-2025,Pune,6
BF2025050640,Rice,Dealer1,2971,packages,12/5/2025,Kolkata,5
BF2025050640,Rice,Dealer7,3555,packages,13-05-2025,Pune,6
BF2025050640,Rice,Dealer28,3894,packages,18-05-2025,Hyderabad,11
BF2025050641,Rice,Dealer2,798,packages,19-05-2025,Bangalore,3
BF2025050641,Rice,Dealer13,1336,packages,20-05-2025,Pune,4
BF2025050641,Rice,Dealer20,2033,packages,25-05-2025,Mumbai,9
BF2025050641,Rice,Dealer26,653,packages,28-05-2025,Mumbai,12
BF2025050641,Rice,Dealer8,2189,packages,31-05-2025,Kolkata,15
BF2025050642,Rice,Dealer16,4282,packages,9/5/2025,Hyderabad,4
BF2025050642,Rice,Dealer17,1206,packages,12/5/2025,Mumbai,7
BF2025050642,Rice,Dealer10,1100,packages,13-05-2025,Chennai,8
BF2025050642,Rice,Dealer29,2899,packages,15-05-2025,Mumbai,10
BF2025050642,Rice,Dealer3,1555,packages,13-05-2025,Hyderabad,8
BF2025050642,Rice,Dealer14,1133,packages,14-05-2025,Mumbai,9
BF2025050642,Rice,Dealer12,231,packages,15-05-2025,Ahmedabad,10
BF2025050643,Rice,Dealer28,1168,packages,10/5/2025,Pune,4
BF2025050643,Rice,Dealer18,873,packages,12/5/2025,Hyderabad,6
BF2025050643,Rice,Dealer24,1203,packages,14-05-2025,Delhi,8
BF2025050643,Rice,Dealer13,1056,packages,16-05-2025,Mumbai,10
BF2025050643,Rice,Dealer26,318,packages,18-05-2025,Ahmedabad,12
BF2025050643,Rice,Dealer20,1820,packages,25-05-2025,Delhi,19
BF2025050644,Rice,Dealer13,4485,packages,28-05-2025,Chennai,2
BF2025050644,Rice,Dealer8,2455,packages,31-05-2025,Ahmedabad,5
BF2025050644,Rice,Dealer2,4378,packages,30-05-2025,Chennai,4
BF2025050644,Rice,Dealer26,3228,packages,31-05-2025,Mumbai,5
BF2025050644,Rice,Dealer3,795,packages,1/6/2025,Mumbai,6
BF2025050644,Rice,Dealer24,600,packages,12/6/2025,Ahmedabad,17
BF2025050645,Rice,Dealer13,4393,packages,16-05-2025,Chennai,4
BF2025050645,Rice,Dealer30,2636,packages,17-05-2025,Delhi,5
BF2025050645,Rice,Dealer27,4576,packages,18-05-2025,Pune,6
BF2025050645,Rice,Dealer6,2406,packages,19-05-2025,Pune,7
BF2025050646,Rice,Dealer8,5348,packages,22-05-2025,Ahmedabad,4
BF2025050646,Rice,Dealer6,2983,packages,25-05-2025,Kolkata,7
BF2025050646,Rice,Dealer29,3354,packages,24-05-2025,Pune,6
BF2025050646,Rice,Dealer1,885,packages,31-05-2025,Mumbai,13
BF2025050646,Rice,Dealer3,7033,packages,30-05-2025,Chennai,12
BF2025050647,Shampoo,Dealer13,1269,packages,1/6/2025,Ahmedabad,4
BF2025050647,Shampoo,Dealer26,2979,packages,3/6/2025,Kolkata,6
BF2025050647,Shampoo,Dealer3,5002,packages,7/6/2025,Delhi,10
BF2025050647,Shampoo,Dealer10,3500,packages,4/6/2025,Hyderabad,7
BF2025050647,Shampoo,Dealer2,3454,packages,9/6/2025,Kolkata,12
BF2025050647,Shampoo,Dealer24,458,packages,16-06-2025,Hyderabad,19
BF2025050648,Shampoo,Dealer2,6859,packages,25-05-2025,Hyderabad,2
BF2025050648,Shampoo,Dealer1,149,packages,27-05-2025,Hyderabad,4
BF2025050648,Shampoo,Dealer7,7409,packages,31-05-2025,Kolkata,8
BF2025050648,Shampoo,Dealer24,3586,packages,31-05-2025,Mumbai,8
BF2025050649,Shampoo,Dealer1,2416,packages,15-05-2025,Mumbai,3
BF2025050649,Shampoo,Dealer29,1659,packages,18-05-2025,Mumbai,6
BF2025050649,Shampoo,Dealer23,1047,packages,21-05-2025,Chennai,9
BF2025050649,Shampoo,Dealer2,228,packages,21-05-2025,Pune,9
BF2025050649,Shampoo,Dealer14,32,packages,23-05-2025,Hyderabad,11
BF2025050649,Shampoo,Dealer26,1606,packages,20-05-2025,Kolkata,8
BF2025050650,Shampoo,Dealer25,49,packages,9/5/2025,Kolkata,2
BF2025050650,Shampoo,Dealer20,2433,packages,10/5/2025,Kolkata,3
BF2025050650,Shampoo,Dealer16,2392,packages,15-05-2025,Ahmedabad,8
BF2025050650,Shampoo,Dealer2,1353,packages,12/5/2025,Chennai,5
BF2025050650,Shampoo,Dealer17,1725,packages,21-05-2025,Kolkata,14
BF2025050650,Shampoo,Dealer29,926,packages,24-05-2025,Mumbai,17
BF2025050651,Shampoo,Dealer17,795,packages,29-05-2025,Chennai,3
BF2025050651,Shampoo,Dealer22,808,packages,30-05-2025,Pune,4
BF2025050651,Shampoo,Dealer29,1288,packages,31-05-2025,Delhi,5
BF2025050651,Shampoo,Dealer21,393,packages,4/6/2025,Hyderabad,9
BF2025050651,Shampoo,Dealer16,988,packages,6/6/2025,Delhi,11
BF2025050651,Shampoo,Dealer20,168,packages,8/6/2025,Pune,13
BF2025050651,Shampoo,Dealer3,990,packages,10/6/2025,Mumbai,15
BF2025050652,Shampoo,Dealer25,3917,packages,16-05-2025,Mumbai,4
BF2025050652,Shampoo,Dealer29,3942,packages,18-05-2025,Ahmedabad,6
BF2025050652,Shampoo,Dealer19,3285,packages,20-05-2025,Bangalore,8
BF2025050652,Shampoo,Dealer12,1513,packages,25-05-2025,Mumbai,13
BF2025050653,Toothpaste,Dealer16,1623,packages,8/5/2025,Kolkata,3
BF2025050653,Toothpaste,Dealer10,199,packages,9/5/2025,Kolkata,4
BF2025050653,Toothpaste,Dealer13,1391,packages,12/5/2025,Delhi,7
BF2025050653,Toothpaste,Dealer20,1725,packages,11/5/2025,Delhi,6
BF2025050653,Toothpaste,Dealer6,1139,packages,20-05-2025,Ahmedabad,15
BF2025050654,Toothpaste,Dealer17,4632,packages,14-05-2025,Bangalore,4
BF2025050654,Toothpaste,Dealer19,4796,packages,16-05-2025,Ahmedabad,6
BF2025050654,Toothpaste,Dealer3,1388,packages,16-05-2025,Hyderabad,6
BF2025050654,Toothpaste,Dealer15,3840,packages,20-05-2025,Delhi,10
BF2025050654,Toothpaste,Dealer2,1398,packages,18-05-2025,Delhi,8
BF2025050654,Toothpaste,Dealer23,692,packages,19-05-2025,Hyderabad,9
BF2025050655,Toothpaste,Dealer27,212,packages,26-05-2025,Bangalore,2
BF2025050655,Toothpaste,Dealer1,1323,packages,28-05-2025,Delhi,4
BF2025050655,Toothpaste,Dealer23,3067,packages,1/6/2025,Delhi,8
BF2025050655,Toothpaste,Dealer19,2978,packages,4/6/2025,Hyderabad,11
BF2025050655,Toothpaste,Dealer29,1359,packages,7/6/2025,Bangalore,14
BF2025050655,Toothpaste,Dealer24,3151,packages,31-05-2025,Pune,7
BF2025050655,Toothpaste,Dealer2,1522,packages,1/6/2025,Ahmedabad,8
BF2025050656,Toothpaste,Dealer6,633,packages,17-05-2025,Ahmedabad,3
