Batch_ID,DR_Product_Category,DR_Dealer_Name,DR_Received_Quantity,DR_Receipt_Date,DR_City,DR_Transit
BF2025050585,Chips,Dealer25,900,22-05-2025,Ahmedabad,3
BF2025050585,Chips,Dealer22,2899,21-05-2025,Pune,1
BF2025050585,Chips,Dealer10,553,24-05-2025,Hyderabad,3
BF2025050585,Chips,Dealer27,3117,30-05-2025,Chennai,2
BF2025050585,Chips,Dealer9,2364,28-05-2025,Pune,1
BF2025050585,Chips,Dealer8,2663,27-05-2025,Hyderabad,3
BF2025050585,Chips,Dealer1,4276,26-05-2025,Kolkata,1
BF2025050586,Beverage,Dealer3,1848,15-05-2025,Mumbai,2
BF2025050586,Beverage,Dealer11,451,16-05-2025,Kolkata,2
BF2025050586,Beverage,Dealer10,482,20-05-2025,Hyderabad,3
BF2025050586,Beverage,Dealer15,386,19-05-2025,Pune,3
BF2025050586,Beverage,Dealer4,1380,26-05-2025,Bangalore,1
BF2025050586,Beverage,Dealer29,478,19-05-2025,Mumbai,1
BF2025050587,Beverage,Dealer25,481,25-05-2025,Delhi,1
BF2025050587,Beverage,Dealer26,1035,29-05-2025,Pune,3
BF2025050587,Beverage,Dealer3,1430,31-05-2025,Hyderabad,3
BF2025050587,Beverage,Dealer2,2697,29-05-2025,Chennai,2
BF2025050587,Beverage,Dealer30,1882,08-06-2025,Hyderabad,3
BF2025050587,Beverage,Dealer12,1416,05-06-2025,Delhi,2
BF2025050588,Beverage,Dealer30,1654,24-05-2025,Ahmedabad,2
BF2025050588,Beverage,Dealer11,225,25-05-2025,Bangalore,1
BF2025050588,Beverage,Dealer18,1252,27-05-2025,Delhi,3
BF2025050588,Beverage,Dealer26,2983,31-05-2025,Hyderabad,3
BF2025050588,Beverage,Dealer25,1954,04-06-2025,Hyderabad,1
BF2025050589,Beverage,Dealer18,3658,27-05-2025,Mumbai,3
BF2025050589,Beverage,Dealer21,3018,28-05-2025,Kolkata,3
BF2025050589,Beverage,Dealer11,1202,29-05-2025,Pune,1
BF2025050589,Beverage,Dealer24,2700,28-05-2025,Pune,1
BF2025050589,Beverage,Dealer19,2325,30-05-2025,Pune,2
BF2025050589,Beverage,Dealer14,673,01-06-2025,Bangalore,3
BF2025050590,Beverage,Dealer21,2918,17-05-2025,Chennai,2
BF2025050590,Beverage,Dealer8,398,17-05-2025,Hyderabad,1
BF2025050590,Beverage,Dealer19,2669,20-05-2025,Ahmedabad,1
BF2025050590,Beverage,Dealer30,2686,19-05-2025,Chennai,1
BF2025050590,Beverage,Dealer29,2516,30-05-2025,Kolkata,3
BF2025050590,Beverage,Dealer3,2431,31-05-2025,Delhi,1
BF2025050591,Oil,Dealer10,1779,22-05-2025,Chennai,2
BF2025050591,Oil,Dealer28,2722,24-05-2025,Ahmedabad,2
BF2025050591,Oil,Dealer17,4619,29-05-2025,Ahmedabad,3
BF2025050591,Oil,Dealer20,2277,31-05-2025,Bangalore,2
BF2025050592,Oil,Dealer5,1017,04-06-2025,Mumbai,3
BF2025050592,Oil,Dealer24,1325,06-06-2025,Delhi,2
BF2025050592,Oil,Dealer1,415,04-06-2025,Mumbai,1
BF2025050592,Oil,Dealer30,1369,05-06-2025,Chennai,1
BF2025050592,Oil,Dealer12,100,15-06-2025,Delhi,2
BF2025050592,Oil,Dealer17,314,19-06-2025,Pune,3
BF2025050592,Oil,Dealer29,1173,22-06-2025,Bangalore,3
BF2025050593,Oil,Dealer2,4263,24-05-2025,Ahmedabad,1
BF2025050593,Oil,Dealer13,2500,26-05-2025,Pune,1
BF2025050593,Oil,Dealer24,1998,31-05-2025,Delhi,2
BF2025050593,Oil,Dealer1,2355,01-06-2025,Kolkata,3
BF2025050594,Oil,Dealer22,1563,14-05-2025,Bangalore,2
BF2025050594,Oil,Dealer15,3025,16-05-2025,Delhi,2
BF2025050594,Oil,Dealer6,4012,19-05-2025,Delhi,3
BF2025050594,Oil,Dealer26,2250,24-05-2025,Pune,3
BF2025050595,Oil,Dealer5,3630,31-05-2025,Ahmedabad,3
BF2025050595,Oil,Dealer20,1869,30-05-2025,Ahmedabad,1
BF2025050595,Oil,Dealer3,3214,01-06-2025,Mumbai,2
BF2025050595,Oil,Dealer17,1178,06-06-2025,Chennai,3
BF2025050595,Oil,Dealer25,499,04-06-2025,Ahmedabad,3
BF2025050595,Oil,Dealer22,259,14-06-2025,Chennai,2
BF2025050596,Oil,Dealer27,1140,11-05-2025,Kolkata,1
BF2025050596,Oil,Dealer30,3807,14-05-2025,Mumbai,2
BF2025050596,Oil,Dealer1,3742,19-05-2025,Bangalore,3
BF2025050596,Oil,Dealer11,4059,15-05-2025,Delhi,2
BF2025050596,Oil,Dealer6,4892,16-05-2025,Delhi,2
BF2025050597,Oil,Dealer21,2022,25-05-2025,Ahmedabad,2
BF2025050597,Oil,Dealer12,1274,27-05-2025,Ahmedabad,1
BF2025050597,Oil,Dealer23,755,28-05-2025,Delhi,3
BF2025050597,Oil,Dealer8,2217,30-05-2025,Bangalore,1
BF2025050597,Oil,Dealer26,629,28-05-2025,Pune,1
BF2025050597,Oil,Dealer19,288,09-06-2025,Hyderabad,2
BF2025050598,Oil,Dealer28,2339,06-05-2025,Delhi,1
BF2025050598,Oil,Dealer9,2770,10-05-2025,Delhi,2
BF2025050598,Oil,Dealer19,689,11-05-2025,Mumbai,2
BF2025050598,Oil,Dealer26,1707,09-05-2025,Pune,1
BF2025050598,Oil,Dealer25,3152,16-05-2025,Chennai,3
BF2025050598,Oil,Dealer16,3288,22-05-2025,Ahmedabad,2
BF2025050599,Soap,Dealer24,2692,01-06-2025,Hyderabad,3
BF2025050599,Soap,Dealer4,2590,01-06-2025,Pune,1
BF2025050599,Soap,Dealer7,4244,07-06-2025,Chennai,3
BF2025050599,Soap,Dealer16,1127,02-06-2025,Pune,1
BF2025050599,Soap,Dealer23,692,04-06-2025,Bangalore,2
BF2025050599,Soap,Dealer11,3768,16-06-2025,Ahmedabad,3
BF2025050599,Soap,Dealer5,3492,17-06-2025,Ahmedabad,1
BF2025050600,Soap,Dealer12,3276,28-05-2025,Pune,1
BF2025050600,Soap,Dealer22,2487,01-06-2025,Bangalore,3
BF2025050600,Soap,Dealer7,1332,30-05-2025,Kolkata,1
BF2025050600,Soap,Dealer23,882,08-06-2025,Mumbai,3
BF2025050600,Soap,Dealer24,1994,10-06-2025,Hyderabad,2
BF2025050600,Soap,Dealer26,3445,04-06-2025,Ahmedabad,3
BF2025050600,Soap,Dealer27,2977,05-06-2025,Hyderabad,3
BF2025050601,Soap,Dealer7,6506,22-05-2025,Hyderabad,2
BF2025050601,Soap,Dealer28,655,24-05-2025,Pune,1
BF2025050601,Soap,Dealer24,5457,24-05-2025,Bangalore,2
BF2025050601,Soap,Dealer19,4504,25-05-2025,Ahmedabad,2
BF2025050601,Soap,Dealer29,1173,31-05-2025,Chennai,3
BF2025050602,Soap,Dealer20,76,12-05-2025,Mumbai,3
BF2025050602,Soap,Dealer27,6315,15-05-2025,Mumbai,3
BF2025050602,Soap,Dealer7,7143,13-05-2025,Kolkata,2
BF2025050602,Soap,Dealer30,3197,14-05-2025,Delhi,2
BF2025050603,Soap,Dealer4,1628,30-05-2025,Mumbai,3
BF2025050603,Soap,Dealer7,1688,29-05-2025,Mumbai,1
BF2025050603,Soap,Dealer6,721,03-06-2025,Kolkata,3
BF2025050603,Soap,Dealer28,1323,01-06-2025,Delhi,2
BF2025050603,Soap,Dealer22,245,01-06-2025,Pune,1
BF2025050604,Soap,Dealer20,446,16-05-2025,Chennai,3
BF2025050604,Soap,Dealer24,1119,19-05-2025,Chennai,3
BF2025050604,Soap,Dealer2,2424,16-05-2025,Bangalore,1
BF2025050604,Soap,Dealer15,1728,23-05-2025,Chennai,1
BF2025050605,Beverage,Dealer13,1131,07-05-2025,Bangalore,3
BF2025050605,Beverage,Dealer11,2171,06-05-2025,Kolkata,1
BF2025050605,Beverage,Dealer7,2009,11-05-2025,Delhi,1
BF2025050605,Beverage,Dealer18,1923,13-05-2025,Pune,3
BF2025050605,Beverage,Dealer1,256,17-05-2025,Hyderabad,1
BF2025050605,Beverage,Dealer22,1892,10-05-2025,Delhi,1
BF2025050605,Beverage,Dealer6,698,23-05-2025,Bangalore,1
BF2025050606,Beverage,Dealer5,3171,21-05-2025,Hyderabad,2
BF2025050606,Beverage,Dealer1,3719,22-05-2025,Ahmedabad,2
BF2025050606,Beverage,Dealer27,1308,24-05-2025,Mumbai,3
BF2025050606,Beverage,Dealer28,1422,23-05-2025,Ahmedabad,1
BF2025050606,Beverage,Dealer19,2957,24-05-2025,Delhi,1
BF2025050606,Beverage,Dealer7,3030,01-06-2025,Chennai,3
BF2025050606,Beverage,Dealer23,2752,03-06-2025,Hyderabad,3
BF2025050607,Beverage,Dealer18,678,22-05-2025,Kolkata,1
BF2025050607,Beverage,Dealer12,86,24-05-2025,Hyderabad,2
BF2025050607,Beverage,Dealer13,2998,29-05-2025,Delhi,2
BF2025050607,Beverage,Dealer10,2828,29-05-2025,Chennai,2
BF2025050607,Beverage,Dealer25,2479,04-06-2025,Ahmedabad,2
BF2025050607,Beverage,Dealer5,81,03-06-2025,Pune,3
BF2025050608,Beverage,Dealer20,2503,08-05-2025,Mumbai,3
BF2025050608,Beverage,Dealer2,4999,10-05-2025,Hyderabad,3
BF2025050608,Beverage,Dealer15,129,10-05-2025,Delhi,1
BF2025050608,Beverage,Dealer24,1323,16-05-2025,Pune,2
BF2025050608,Beverage,Dealer3,733,12-05-2025,Bangalore,3
BF2025050609,Beverage,Dealer8,4874,18-05-2025,Hyderabad,2
BF2025050609,Beverage,Dealer2,7180,19-05-2025,Bangalore,1
BF2025050609,Beverage,Dealer4,3206,24-05-2025,Mumbai,2
BF2025050609,Beverage,Dealer1,3925,23-05-2025,Ahmedabad,1
BF2025050610,Shampoo,Dealer12,1819,13-05-2025,Pune,2
BF2025050610,Shampoo,Dealer10,6081,13-05-2025,Mumbai,1
BF2025050610,Shampoo,Dealer14,988,15-05-2025,Chennai,2
BF2025050610,Shampoo,Dealer27,5853,15-05-2025,Kolkata,1
BF2025050610,Shampoo,Dealer6,3336,26-05-2025,Chennai,3
BF2025050610,Shampoo,Dealer8,19,18-05-2025,Ahmedabad,2
BF2025050611,Shampoo,Dealer9,431,19-05-2025,Hyderabad,3
BF2025050611,Shampoo,Dealer25,132,22-05-2025,Pune,3
BF2025050611,Shampoo,Dealer3,979,21-05-2025,Mumbai,1
BF2025050611,Shampoo,Dealer16,7308,22-05-2025,Pune,3
BF2025050611,Shampoo,Dealer6,3683,26-05-2025,Ahmedabad,2
BF2025050611,Shampoo,Dealer14,1080,22-05-2025,Chennai,1
BF2025050611,Shampoo,Dealer17,5960,24-05-2025,Ahmedabad,2
BF2025050612,Shampoo,Dealer11,1951,19-05-2025,Mumbai,3
BF2025050612,Shampoo,Dealer3,6567,20-05-2025,Chennai,1
BF2025050612,Shampoo,Dealer2,6458,19-05-2025,Pune,1
BF2025050612,Shampoo,Dealer27,3331,27-05-2025,Kolkata,2
BF2025050612,Shampoo,Dealer28,1350,22-05-2025,Hyderabad,2
BF2025050613,Shampoo,Dealer15,1179,16-05-2025,Kolkata,1
BF2025050613,Shampoo,Dealer14,485,18-05-2025,Ahmedabad,2
BF2025050613,Shampoo,Dealer23,1330,22-05-2025,Kolkata,3
BF2025050613,Shampoo,Dealer29,791,24-05-2025,Kolkata,3
BF2025050613,Shampoo,Dealer20,2370,20-05-2025,Mumbai,1
BF2025050613,Shampoo,Dealer9,1905,26-05-2025,Mumbai,1
BF2025050614,Shampoo,Dealer27,247,21-05-2025,Pune,2
BF2025050614,Shampoo,Dealer5,739,22-05-2025,Mumbai,2
BF2025050614,Shampoo,Dealer23,3417,23-05-2025,Ahmedabad,2
BF2025050614,Shampoo,Dealer28,5329,29-05-2025,Ahmedabad,1
BF2025050614,Shampoo,Dealer16,1286,01-06-2025,Ahmedabad,1
BF2025050615,Shampoo,Dealer30,6737,01-06-2025,Bangalore,2
BF2025050615,Shampoo,Dealer9,2361,05-06-2025,Pune,3
BF2025050615,Shampoo,Dealer2,2121,06-06-2025,Chennai,3
BF2025050615,Shampoo,Dealer1,6907,09-06-2025,Mumbai,1
BF2025050616,Chocolate,Dealer26,756,29-05-2025,Ahmedabad,2
BF2025050616,Chocolate,Dealer6,1213,02-06-2025,Chennai,3
BF2025050616,Chocolate,Dealer2,447,04-06-2025,Mumbai,2
BF2025050616,Chocolate,Dealer9,1247,31-05-2025,Ahmedabad,1
BF2025050616,Chocolate,Dealer20,1234,10-06-2025,Ahmedabad,2
BF2025050616,Chocolate,Dealer30,1396,14-06-2025,Mumbai,3
BF2025050617,Chocolate,Dealer13,2811,19-05-2025,Delhi,3
BF2025050617,Chocolate,Dealer20,2955,21-05-2025,Kolkata,3
BF2025050617,Chocolate,Dealer18,459,21-05-2025,Chennai,3
BF2025050617,Chocolate,Dealer24,1500,26-05-2025,Bangalore,1
BF2025050617,Chocolate,Dealer10,2946,30-05-2025,Mumbai,2
BF2025050617,Chocolate,Dealer4,1500,03-06-2025,Ahmedabad,3
BF2025050617,Chocolate,Dealer14,1766,25-05-2025,Mumbai,3
BF2025050618,Chocolate,Dealer6,559,15-05-2025,Delhi,2
BF2025050618,Chocolate,Dealer29,131,18-05-2025,Pune,2
BF2025050618,Chocolate,Dealer14,1192,22-05-2025,Bangalore,3
BF2025050618,Chocolate,Dealer22,2340,18-05-2025,Mumbai,2
BF2025050618,Chocolate,Dealer5,2185,18-05-2025,Hyderabad,1
BF2025050618,Chocolate,Dealer1,273,31-05-2025,Ahmedabad,3
BF2025050619,Chocolate,Dealer29,3057,10-05-2025,Mumbai,3
BF2025050619,Chocolate,Dealer4,2246,11-05-2025,Kolkata,1
BF2025050619,Chocolate,Dealer3,2616,14-05-2025,Bangalore,3
BF2025050619,Chocolate,Dealer15,4031,19-05-2025,Delhi,3
BF2025050619,Chocolate,Dealer1,3878,14-05-2025,Mumbai,3
BF2025050620,Chips,Dealer29,2880,15-05-2025,Pune,2
BF2025050620,Chips,Dealer30,2218,16-05-2025,Ahmedabad,1
BF2025050620,Chips,Dealer12,2553,19-05-2025,Ahmedabad,2
BF2025050620,Chips,Dealer17,2205,25-05-2025,Mumbai,3
BF2025050620,Chips,Dealer27,58,18-05-2025,Chennai,1
BF2025050620,Chips,Dealer24,869,26-05-2025,Mumbai,3
BF2025050620,Chips,Dealer8,4090,27-05-2025,Kolkata,2
BF2025050621,Chips,Dealer25,2616,28-05-2025,Kolkata,2
BF2025050621,Chips,Dealer21,1429,31-05-2025,Delhi,2
BF2025050621,Chips,Dealer22,1398,01-06-2025,Kolkata,2
BF2025050621,Chips,Dealer3,2287,05-06-2025,Ahmedabad,1
BF2025050622,Chips,Dealer9,1843,30-05-2025,Mumbai,3
BF2025050622,Chips,Dealer2,946,01-06-2025,Kolkata,3
BF2025050622,Chips,Dealer19,7261,01-06-2025,Ahmedabad,3
BF2025050622,Chips,Dealer12,709,08-06-2025,Chennai,3
BF2025050623,Chips,Dealer16,5654,19-05-2025,Kolkata,1
BF2025050623,Chips,Dealer10,4566,22-05-2025,Bangalore,3
BF2025050623,Chips,Dealer22,2726,26-05-2025,Pune,2
BF2025050623,Chips,Dealer29,3087,29-05-2025,Kolkata,2
BF2025050623,Chips,Dealer26,875,02-06-2025,Bangalore,3
BF2025050624,Chips,Dealer13,256,02-06-2025,Hyderabad,3
BF2025050624,Chips,Dealer18,4461,03-06-2025,Chennai,1
BF2025050624,Chips,Dealer8,3076,08-06-2025,Kolkata,3
BF2025050624,Chips,Dealer24,637,06-06-2025,Delhi,1
BF2025050624,Chips,Dealer9,114,05-06-2025,Chennai,2
BF2025050624,Chips,Dealer20,5523,10-06-2025,Kolkata,1
BF2025050624,Chips,Dealer14,1006,20-06-2025,Chennai,3
BF2025050625,Chips,Dealer29,2969,21-05-2025,Mumbai,3
BF2025050625,Chips,Dealer14,1136,21-05-2025,Pune,1
BF2025050625,Chips,Dealer5,7414,25-05-2025,Mumbai,1
BF2025050625,Chips,Dealer9,3958,23-05-2025,Bangalore,2
BF2025050626,Toothpaste,Dealer7,3506,09-05-2025,Delhi,2
BF2025050626,Toothpaste,Dealer27,3889,09-05-2025,Kolkata,1
BF2025050626,Toothpaste,Dealer4,971,11-05-2025,Chennai,2
BF2025050626,Toothpaste,Dealer19,2586,13-05-2025,Ahmedabad,3
BF2025050627,Toothpaste,Dealer29,448,23-05-2025,Ahmedabad,3
BF2025050627,Toothpaste,Dealer1,706,24-05-2025,Bangalore,3
BF2025050627,Toothpaste,Dealer11,554,24-05-2025,Mumbai,2
BF2025050627,Toothpaste,Dealer6,1078,27-05-2025,Hyderabad,1
BF2025050627,Toothpaste,Dealer8,968,03-06-2025,Pune,2
BF2025050627,Toothpaste,Dealer2,1258,27-05-2025,Bangalore,2
BF2025050627,Toothpaste,Dealer9,498,03-06-2025,Pune,2
BF2025050628,Toothpaste,Dealer13,1171,12-05-2025,Pune,3
BF2025050628,Toothpaste,Dealer28,1212,15-05-2025,Pune,3
BF2025050628,Toothpaste,Dealer3,85,15-05-2025,Ahmedabad,2
BF2025050628,Toothpaste,Dealer16,671,19-05-2025,Delhi,1
BF2025050628,Toothpaste,Dealer25,911,15-05-2025,Bangalore,2
BF2025050628,Toothpaste,Dealer24,774,17-05-2025,Ahmedabad,3
BF2025050628,Toothpaste,Dealer27,746,23-05-2025,Kolkata,2
BF2025050629,Toothpaste,Dealer26,1773,12-05-2025,Chennai,3
BF2025050629,Toothpaste,Dealer8,2615,13-05-2025,Kolkata,1
BF2025050629,Toothpaste,Dealer27,1783,16-05-2025,Ahmedabad,1
BF2025050629,Toothpaste,Dealer11,2695,16-05-2025,Kolkata,1
BF2025050630,Soap,Dealer23,3140,17-05-2025,Delhi,1
BF2025050630,Soap,Dealer29,5222,20-05-2025,Ahmedabad,3
BF2025050630,Soap,Dealer28,4287,22-05-2025,Chennai,2
BF2025050630,Soap,Dealer3,263,28-05-2025,Kolkata,3
BF2025050630,Soap,Dealer11,662,29-05-2025,Pune,1
BF2025050630,Soap,Dealer26,719,27-05-2025,Mumbai,1
BF2025050631,Soap,Dealer16,5097,09-05-2025,Chennai,3
BF2025050631,Soap,Dealer3,1589,09-05-2025,Hyderabad,1
BF2025050631,Soap,Dealer14,4171,11-05-2025,Kolkata,3
BF2025050631,Soap,Dealer22,5268,17-05-2025,Delhi,2
BF2025050632,Soap,Dealer17,4292,21-05-2025,Bangalore,2
BF2025050632,Soap,Dealer19,643,22-05-2025,Bangalore,2
BF2025050632,Soap,Dealer9,5594,27-05-2025,Bangalore,2
BF2025050632,Soap,Dealer11,566,23-05-2025,Pune,1
BF2025050633,Soap,Dealer30,4033,20-05-2025,Bangalore,3
BF2025050633,Soap,Dealer13,2868,21-05-2025,Kolkata,2
BF2025050633,Soap,Dealer29,2017,24-05-2025,Ahmedabad,3
BF2025050633,Soap,Dealer22,1919,24-05-2025,Hyderabad,1
BF2025050633,Soap,Dealer9,1528,31-05-2025,Pune,2
BF2025050633,Soap,Dealer24,2038,03-06-2025,Ahmedabad,2
BF2025050634,Soap,Dealer25,3105,10-05-2025,Delhi,2
BF2025050634,Soap,Dealer11,111,13-05-2025,Hyderabad,3
BF2025050634,Soap,Dealer8,504,15-05-2025,Bangalore,1
BF2025050634,Soap,Dealer7,3301,12-05-2025,Mumbai,1
BF2025050634,Soap,Dealer26,1423,17-05-2025,Hyderabad,1
BF2025050634,Soap,Dealer17,3077,24-05-2025,Hyderabad,1
BF2025050635,Soap,Dealer30,2233,15-05-2025,Ahmedabad,1
BF2025050635,Soap,Dealer2,4488,18-05-2025,Ahmedabad,1
BF2025050635,Soap,Dealer1,621,19-05-2025,Kolkata,1
BF2025050635,Soap,Dealer23,798,19-05-2025,Hyderabad,2
BF2025050635,Soap,Dealer22,949,29-05-2025,Mumbai,3
BF2025050636,Biscuit,Dealer1,282,05-05-2025,Pune,2
BF2025050636,Biscuit,Dealer4,2753,06-05-2025,Ahmedabad,2
BF2025050636,Biscuit,Dealer3,2575,12-05-2025,Kolkata,3
BF2025050636,Biscuit,Dealer6,2465,12-05-2025,Ahmedabad,3
BF2025050636,Biscuit,Dealer9,759,18-05-2025,Delhi,3
BF2025050636,Biscuit,Dealer23,2409,10-05-2025,Mumbai,2
BF2025050636,Biscuit,Dealer29,1933,12-05-2025,Hyderabad,3
BF2025050637,Biscuit,Dealer30,5759,22-05-2025,Chennai,3
BF2025050637,Biscuit,Dealer26,2365,24-05-2025,Bangalore,2
BF2025050637,Biscuit,Dealer1,1523,22-05-2025,Ahmedabad,1
BF2025050637,Biscuit,Dealer29,950,26-05-2025,Chennai,1
BF2025050637,Biscuit,Dealer9,4701,29-05-2025,Hyderabad,2
BF2025050637,Biscuit,Dealer15,440,04-06-2025,Kolkata,1
BF2025050637,Biscuit,Dealer5,4229,09-06-2025,Pune,3
BF2025050638,Biscuit,Dealer18,2778,22-05-2025,Bangalore,1
BF2025050638,Biscuit,Dealer12,511,24-05-2025,Pune,2
BF2025050638,Biscuit,Dealer27,374,28-05-2025,Kolkata,1
BF2025050638,Biscuit,Dealer21,1965,30-05-2025,Bangalore,3
BF2025050638,Biscuit,Dealer6,2032,05-06-2025,Hyderabad,3
BF2025050638,Biscuit,Dealer29,680,01-06-2025,Ahmedabad,1
BF2025050638,Biscuit,Dealer9,948,05-06-2025,Delhi,3
BF2025050639,Biscuit,Dealer28,5158,31-05-2025,Ahmedabad,2
BF2025050639,Biscuit,Dealer29,841,02-06-2025,Mumbai,1
BF2025050639,Biscuit,Dealer3,3891,03-06-2025,Ahmedabad,1
BF2025050639,Biscuit,Dealer4,2442,07-06-2025,Chennai,3
BF2025050639,Biscuit,Dealer5,4202,05-06-2025,Bangalore,3
BF2025050640,Rice,Dealer16,3613,11-05-2025,Pune,1
BF2025050640,Rice,Dealer6,2337,15-05-2025,Pune,2
BF2025050640,Rice,Dealer1,2971,13-05-2025,Kolkata,1
BF2025050640,Rice,Dealer7,3555,15-05-2025,Pune,2
BF2025050640,Rice,Dealer28,3894,20-05-2025,Hyderabad,2
BF2025050641,Rice,Dealer2,798,22-05-2025,Bangalore,3
BF2025050641,Rice,Dealer13,1336,21-05-2025,Pune,1
BF2025050641,Rice,Dealer20,2033,26-05-2025,Mumbai,1
BF2025050641,Rice,Dealer26,653,31-05-2025,Mumbai,3
BF2025050641,Rice,Dealer8,2189,03-06-2025,Kolkata,3
BF2025050642,Rice,Dealer16,4282,11-05-2025,Hyderabad,2
BF2025050642,Rice,Dealer17,1206,15-05-2025,Mumbai,3
BF2025050642,Rice,Dealer10,1100,16-05-2025,Chennai,3
BF2025050642,Rice,Dealer29,2899,18-05-2025,Mumbai,3
BF2025050642,Rice,Dealer3,1555,14-05-2025,Hyderabad,1
BF2025050642,Rice,Dealer14,1133,17-05-2025,Mumbai,3
BF2025050642,Rice,Dealer12,231,17-05-2025,Ahmedabad,2
BF2025050643,Rice,Dealer28,1168,12-05-2025,Pune,2
BF2025050643,Rice,Dealer18,873,15-05-2025,Hyderabad,3
BF2025050643,Rice,Dealer24,1203,16-05-2025,Delhi,2
BF2025050643,Rice,Dealer13,1056,17-05-2025,Mumbai,1
BF2025050643,Rice,Dealer26,318,19-05-2025,Ahmedabad,1
BF2025050643,Rice,Dealer20,1820,27-05-2025,Delhi,2
BF2025050644,Rice,Dealer13,4485,31-05-2025,Chennai,3
BF2025050644,Rice,Dealer8,2455,03-06-2025,Ahmedabad,3
BF2025050644,Rice,Dealer2,4378,02-06-2025,Chennai,3
BF2025050644,Rice,Dealer26,3228,02-06-2025,Mumbai,2
BF2025050644,Rice,Dealer3,795,03-06-2025,Mumbai,2
BF2025050644,Rice,Dealer24,600,13-06-2025,Ahmedabad,1
BF2025050645,Rice,Dealer13,4393,17-05-2025,Chennai,1
BF2025050645,Rice,Dealer30,2636,18-05-2025,Delhi,1
BF2025050645,Rice,Dealer27,4576,21-05-2025,Pune,3
BF2025050645,Rice,Dealer6,2406,21-05-2025,Pune,2
BF2025050646,Rice,Dealer8,5348,23-05-2025,Ahmedabad,1
BF2025050646,Rice,Dealer6,2983,28-05-2025,Kolkata,3
BF2025050646,Rice,Dealer29,3354,26-05-2025,Pune,2
BF2025050646,Rice,Dealer1,885,01-06-2025,Mumbai,1
BF2025050646,Rice,Dealer3,7033,02-06-2025,Chennai,3
BF2025050647,Shampoo,Dealer13,1269,03-06-2025,Ahmedabad,2
BF2025050647,Shampoo,Dealer26,2979,04-06-2025,Kolkata,1
BF2025050647,Shampoo,Dealer3,5002,10-06-2025,Delhi,3
BF2025050647,Shampoo,Dealer10,3500,05-06-2025,Hyderabad,1
BF2025050647,Shampoo,Dealer2,3454,11-06-2025,Kolkata,2
BF2025050647,Shampoo,Dealer24,458,18-06-2025,Hyderabad,2
BF2025050648,Shampoo,Dealer2,6859,27-05-2025,Hyderabad,2
BF2025050648,Shampoo,Dealer1,149,30-05-2025,Hyderabad,3
BF2025050648,Shampoo,Dealer7,7409,01-06-2025,Kolkata,1
BF2025050648,Shampoo,Dealer24,3586,03-06-2025,Mumbai,3
BF2025050649,Shampoo,Dealer1,2416,16-05-2025,Mumbai,1
BF2025050649,Shampoo,Dealer29,1659,20-05-2025,Mumbai,2
BF2025050649,Shampoo,Dealer23,1047,24-05-2025,Chennai,3
BF2025050649,Shampoo,Dealer2,228,23-05-2025,Pune,2
BF2025050649,Shampoo,Dealer14,32,25-05-2025,Hyderabad,2
BF2025050649,Shampoo,Dealer26,1606,23-05-2025,Kolkata,3
BF2025050650,Shampoo,Dealer25,49,12-05-2025,Kolkata,3
BF2025050650,Shampoo,Dealer20,2433,12-05-2025,Kolkata,2
BF2025050650,Shampoo,Dealer16,2392,16-05-2025,Ahmedabad,1
BF2025050650,Shampoo,Dealer2,1353,15-05-2025,Chennai,3
BF2025050650,Shampoo,Dealer17,1725,24-05-2025,Kolkata,3
BF2025050650,Shampoo,Dealer29,926,27-05-2025,Mumbai,3
BF2025050651,Shampoo,Dealer17,795,31-05-2025,Chennai,2
BF2025050651,Shampoo,Dealer22,808,02-06-2025,Pune,3
BF2025050651,Shampoo,Dealer29,1288,02-06-2025,Delhi,2
BF2025050651,Shampoo,Dealer21,393,06-06-2025,Hyderabad,2
BF2025050651,Shampoo,Dealer16,988,09-06-2025,Delhi,3
BF2025050651,Shampoo,Dealer20,168,11-06-2025,Pune,3
BF2025050651,Shampoo,Dealer3,990,13-06-2025,Mumbai,3
BF2025050652,Shampoo,Dealer25,3917,18-05-2025,Mumbai,2
BF2025050652,Shampoo,Dealer29,3942,19-05-2025,Ahmedabad,1
BF2025050652,Shampoo,Dealer19,3285,23-05-2025,Bangalore,3
BF2025050652,Shampoo,Dealer12,1513,27-05-2025,Mumbai,2
BF2025050653,Toothpaste,Dealer16,1623,11-05-2025,Kolkata,3
BF2025050653,Toothpaste,Dealer10,199,10-05-2025,Kolkata,1
BF2025050653,Toothpaste,Dealer13,1391,15-05-2025,Delhi,3
BF2025050653,Toothpaste,Dealer20,1725,13-05-2025,Delhi,2
BF2025050653,Toothpaste,Dealer6,1139,21-05-2025,Ahmedabad,1
BF2025050654,Toothpaste,Dealer17,4632,17-05-2025,Bangalore,3
BF2025050654,Toothpaste,Dealer19,4796,19-05-2025,Ahmedabad,3
BF2025050654,Toothpaste,Dealer3,1388,17-05-2025,Hyderabad,1
BF2025050654,Toothpaste,Dealer15,3840,22-05-2025,Delhi,2
BF2025050654,Toothpaste,Dealer2,1398,20-05-2025,Delhi,2
BF2025050654,Toothpaste,Dealer23,692,22-05-2025,Hyderabad,3
BF2025050655,Toothpaste,Dealer27,212,27-05-2025,Bangalore,1
BF2025050655,Toothpaste,Dealer1,1323,30-05-2025,Delhi,2
